date,racetrack,event_name,grade,event_type
2025/5/25,川口,ＧⅡ川口記念,GII,ナイター
2025/5/25,浜松,令和７年度浜松市営　浜松アーリーレース　５／２２～,普通,モーニング
2025/5/26,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　５／２６～,普通,ナイター
2025/5/27,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　５／２６～,普通,ナイター
2025/5/27,浜松,令和７年度浜松市営　普通開催　５／２７～,普通,デイ
2025/5/28,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　５／２６～,普通,ナイター
2025/5/28,浜松,令和７年度浜松市営　普通開催　５／２７～,普通,デイ
2025/5/29,山陽,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2025/5/29,浜松,令和７年度浜松市営　普通開催　５／２７～,普通,デイ
2025/5/30,山陽,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2025/5/30,浜松,令和７年度浜松市営　普通開催　５／２７～,普通,デイ
2025/5/31,山陽,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2025/5/31,川口,令和７年度川口市営　普通開催　５／３１～,普通,デイ
2025/6/1,山陽,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2025/6/1,川口,令和７年度川口市営　普通開催　５／３１～,普通,デイ
2025/6/2,山陽,ＧⅡミッドナイトチャンピオンカップ,GII,ミッドナイト
2025/6/2,川口,令和７年度川口市営　普通開催　５／３１～,普通,デイ
2025/6/3,川口,令和７年度川口市営　川口ナイトレース　６／３～,普通,ナイター
2025/6/3,浜松,令和７年度浜松市営　普通開催　６／３～,普通,デイ
2025/6/4,川口,令和７年度川口市営　川口ナイトレース　６／３～,普通,ナイター
2025/6/4,浜松,令和７年度浜松市営　普通開催　６／３～,普通,デイ
2025/6/5,川口,令和７年度川口市営　川口ナイトレース　６／３～,普通,ナイター
2025/6/5,浜松,令和７年度浜松市営　普通開催　６／３～,普通,デイ
2025/6/6,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　６／６～,普通,ミッドナイト
2025/6/6,浜松,令和７年度浜松市営　普通開催　６／３～,普通,デイ
2025/6/7,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　６／６～,普通,ミッドナイト
2025/6/7,浜松,令和７年度浜松市営　普通開催　６／３～,普通,デイ
2025/6/8,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　６／６～,普通,ミッドナイト
2025/6/8,川口,令和７年度川口市営　普通開催　６／８～,普通,デイ
2025/6/9,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　６／６～,普通,ミッドナイト
2025/6/9,川口,令和７年度川口市営　普通開催　６／８～,普通,デイ
2025/6/10,川口,令和７年度川口市営　普通開催　６／８～,普通,デイ
2025/6/11,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2025/6/12,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2025/6/12,浜松,令和７年度浜松市営　浜松アーリーレース　６／１２～,普通,モーニング
2025/6/13,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2025/6/13,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　６／１３～,普通,ミッドナイト
2025/6/13,浜松,令和７年度浜松市営　浜松アーリーレース　６／１２～,普通,モーニング
2025/6/14,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2025/6/14,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　６／１３～,普通,ミッドナイト
2025/6/14,浜松,令和７年度浜松市営　浜松アーリーレース　６／１２～,普通,モーニング
2025/6/15,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2025/6/15,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　６／１３～,普通,ミッドナイト
2025/6/15,浜松,令和７年度浜松市営　浜松アーリーレース　６／１２～,普通,モーニング
2025/6/16,川口,令和７年度川口市営　川口ナイトレース　６／１６～,普通,ナイター
2025/6/17,川口,令和７年度川口市営　川口ナイトレース　６／１６～,普通,ナイター
2025/6/17,浜松,令和７年度浜松市営　普通開催　６／１７～,普通,デイ
2025/6/18,川口,令和７年度川口市営　川口ナイトレース　６／１６～,普通,ナイター
2025/6/18,浜松,令和７年度浜松市営　普通開催　６／１７～,普通,デイ
2025/6/19,川口,令和７年度川口市営　川口ナイトレース　６／１６～,普通,ナイター
2025/6/19,浜松,令和７年度浜松市営　普通開催　６／１７～,普通,デイ
2025/6/20,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　６／２０～,普通,ミッドナイト
2025/6/20,浜松,令和７年度浜松市営　普通開催　６／１７～,普通,デイ
2025/6/21,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　６／２０～,普通,ミッドナイト
2025/6/21,飯塚,令和７年度飯塚市営　普通開催　６／２１～,普通,ナイター
2025/6/22,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　６／２０～,普通,ミッドナイト
2025/6/22,川口,令和７年度川口市営　普通開催　６／２２～,普通,デイ
2025/6/22,飯塚,令和７年度飯塚市営　普通開催　６／２１～,普通,ナイター
2025/6/23,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　６／２０～,普通,ミッドナイト
2025/6/23,川口,令和７年度川口市営　普通開催　６／２２～,普通,デイ
2025/6/23,飯塚,令和７年度飯塚市営　普通開催　６／２１～,普通,ナイター
2025/6/24,川口,令和７年度川口市営　普通開催　６／２２～,普通,デイ
2025/6/24,飯塚,令和７年度飯塚市営　飯塚ミッドナイト　６／２４～,普通,ミッドナイト
2025/6/25,浜松,ＧⅡ浜松記念曳馬野賞,GII,デイ
2025/6/25,飯塚,令和７年度飯塚市営　飯塚ミッドナイト　６／２４～,普通,ミッドナイト
2025/6/26,浜松,ＧⅡ浜松記念曳馬野賞,GII,デイ
2025/6/26,飯塚,令和７年度飯塚市営　飯塚ミッドナイト　６／２４～,普通,ミッドナイト
2025/6/27,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　６／２７～,普通,ミッドナイト
2025/6/27,浜松,ＧⅡ浜松記念曳馬野賞,GII,デイ
2025/6/28,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　６／２７～,普通,ミッドナイト
2025/6/28,浜松,ＧⅡ浜松記念曳馬野賞,GII,デイ
2025/6/29,山陽,令和７年度山陽小野田市営　山陽ミッドナイト　６／２７～,普通,ミッドナイト
2025/6/29,浜松,ＧⅡ浜松記念曳馬野賞,GII,デイ
2025/6/30,川口,令和７年度川口市営　普通開催　６／３０～,普通,デイ
2025/6/30,飯塚,令和７年度飯塚市営　オーバーミッドナイト　６／３０～,普通,ミッドナイト
2025/7/1,川口,令和７年度川口市営　普通開催　６／３０～,普通,デイ
2025/7/1,飯塚,令和７年度飯塚市営　オーバーミッドナイト　６／３０～,普通,ミッドナイト
2025/7/2,川口,令和７年度川口市営　普通開催　６／３０～,普通,デイ
2025/7/2,飯塚,令和７年度飯塚市営　オーバーミッドナイト　６／３０～,普通,ミッドナイト
2025/7/3,伊勢崎,令和７年度伊勢崎市営　普通開催　７／３～,普通,ナイター
2025/7/3,浜松,令和７年度浜松市営　普通開催　７／３～,普通,デイ
2025/7/3,飯塚,令和７年度飯塚市営　オーバーミッドナイト　６／３０～,普通,ミッドナイト
2025/7/4,伊勢崎,令和７年度伊勢崎市営　普通開催　７／３～,普通,ナイター
2025/7/4,浜松,令和７年度浜松市営　普通開催　７／３～,普通,デイ
2025/7/5,伊勢崎,令和７年度伊勢崎市営　普通開催　７／３～,普通,ナイター
2025/7/5,浜松,令和７年度浜松市営　普通開催　７／３～,普通,デイ
2025/7/6,川口,令和７年度川口市営　普通開催　７／６～,普通,ナイター
2025/7/6,飯塚,令和７年度飯塚市営　普通開催　７／６～,普通,デイ
2025/7/7,川口,令和７年度川口市営　普通開催　７／６～,普通,ナイター
2025/7/7,飯塚,令和７年度飯塚市営　普通開催　７／６～,普通,デイ
2025/7/8,川口,令和７年度川口市営　普通開催　７／６～,普通,ナイター
2025/7/8,飯塚,令和７年度飯塚市営　普通開催　７／６～,普通,デイ
2025/7/9,山陽,ＧⅡ小林啓二杯,GII,ナイター
2025/7/9,飯塚,令和７年度飯塚市営　オーバーミッドナイト　７／９～,普通,ミッドナイト
2025/7/10,山陽,ＧⅡ小林啓二杯,GII,ナイター
2025/7/10,浜松,令和７年度浜松市営　浜松アーリーレース　７／１０～,普通,モーニング
2025/7/10,飯塚,令和７年度飯塚市営　オーバーミッドナイト　７／９～,普通,ミッドナイト
2025/7/11,山陽,ＧⅡ小林啓二杯,GII,ナイター
2025/7/11,浜松,令和７年度浜松市営　浜松アーリーレース　７／１０～,普通,モーニング
2025/7/11,飯塚,令和７年度飯塚市営　オーバーミッドナイト　７／９～,普通,ミッドナイト
2025/7/12,山陽,ＧⅡ小林啓二杯,GII,ナイター
2025/7/12,浜松,令和７年度浜松市営　浜松アーリーレース　７／１０～,普通,モーニング
2025/7/13,山陽,ＧⅡ小林啓二杯,GII,ナイター
2025/7/13,浜松,令和７年度浜松市営　浜松アーリーレース　７／１０～,普通,モーニング
2025/7/14,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　７／１４～,普通,ナイター
2025/7/15,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　７／１４～,普通,ナイター
2025/7/15,飯塚,令和７年度飯塚市営　オーバーミッドナイト　７／１５～,普通,ミッドナイト
2025/7/16,伊勢崎,令和７年度伊勢崎市営　伊勢崎アフター５　７／１４～,普通,ナイター
2025/7/16,飯塚,令和７年度飯塚市営　オーバーミッドナイト　７／１５～,普通,ミッドナイト
2025/7/17,川口,ＧⅠキューポラ杯,GI,ナイター
2025/7/17,飯塚,令和７年度飯塚市営　オーバーミッドナイト　７／１５～,普通,ミッドナイト
2025/7/18,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　７／１８～,普通,ミッドナイト
2025/7/18,川口,ＧⅠキューポラ杯,GI,ナイター
2025/7/18,浜松,令和７年度浜松市営　浜松アーリーレース　７／１８～,普通,モーニング
2025/7/19,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　７／１８～,普通,ミッドナイト
2025/7/19,川口,ＧⅠキューポラ杯,GI,ナイター
2025/7/19,浜松,令和７年度浜松市営　浜松アーリーレース　７／１８～,普通,モーニング
2025/7/20,山陽,令和７年度山陽小野田市営　オーバーミッドナイト　７／１８～,普通,ミッドナイト
2025/7/20,川口,ＧⅠキューポラ杯,GI,ナイター
2025/7/20,浜松,令和７年度浜松市営　浜松アーリーレース　７／１８～,普通,モーニング
2025/7/21,川口,ＧⅠキューポラ杯,GI,ナイター
2025/7/21,浜松,令和７年度浜松市営　浜松アーリーレース　７／１８～,普通,モーニング
2025/7/21,飯塚,令和７年度飯塚市営　オーバーミッドナイト　７／２１～,普通,ミッドナイト
2025/7/22,飯塚,令和７年度飯塚市営　オーバーミッドナイト　７／２１～,普通,ミッドナイト
2025/7/23,伊勢崎,令和７年度伊勢崎市営　普通開催　７／２３～,普通,ナイター
2025/7/23,浜松,令和７年度浜松市営　普通開催　７／２３～,普通,デイ
2025/7/23,飯塚,令和７年度飯塚市営　オーバーミッドナイト　７／２１～,普通,ミッドナイト
2025/7/24,伊勢崎,令和７年度伊勢崎市営　普通開催　７／２３～,普通,ナイター
2025/7/24,浜松,令和７年度浜松市営　普通開催　７／２３～,普通,デイ
2025/7/24,飯塚,令和７年度飯塚市営　オーバーミッドナイト　７／２１～,普通,ミッドナイト
